date,state,district,type,beds
1/1/2020,Pahang,Cameron Highlands,special_medical_institution,0
1/1/2021,Pahang,Cameron Highlands,special_medical_institution,0
1/1/2022,Pahang,Cameron Highlands,special_medical_institution,0
1/1/2015,Pahang,Jerantut,all,77
1/1/2016,Pahang,Jerantut,all,77
1/1/2017,Pahang,Jerantut,all,77
1/1/2018,Pahang,Jerantut,all,77
1/1/2019,Pahang,Jerantut,all,77
1/1/2020,Pahang,Jerantut,all,77
1/1/2021,Pahang,Jerantut,all,77
1/1/2022,Pahang,Jerantut,all,77
1/1/2015,Pahang,Jerantut,hospital_moh,77
1/1/2016,Pahang,Jerantut,hospital_moh,77
1/1/2017,Pahang,Jerantut,hospital_moh,77
1/1/2018,Pahang,Jerantut,hospital_moh,77
1/1/2019,Pahang,Jerantut,hospital_moh,77
1/1/2020,Pahang,Jerantut,hospital_moh,77
1/1/2021,Pahang,Jerantut,hospital_moh,77
1/1/2022,Pahang,Jerantut,hospital_moh,77
1/1/2015,Pahang,Jerantut,hospital_non_moh,0
1/1/2016,Pahang,Jerantut,hospital_non_moh,0
1/1/2017,Pahang,Jerantut,hospital_non_moh,0
1/1/2018,Pahang,Jerantut,hospital_non_moh,0
1/1/2019,Pahang,Jerantut,hospital_non_moh,0
1/1/2020,Pahang,Jerantut,hospital_non_moh,0
1/1/2021,Pahang,Jerantut,hospital_non_moh,0
1/1/2022,Pahang,Jerantut,hospital_non_moh,0
1/1/2015,Pahang,Jerantut,special_medical_institution,0
1/1/2016,Pahang,Jerantut,special_medical_institution,0
1/1/2017,Pahang,Jerantut,special_medical_institution,0
1/1/2018,Pahang,Jerantut,special_medical_institution,0
1/1/2019,Pahang,Jerantut,special_medical_institution,0
1/1/2020,Pahang,Jerantut,special_medical_institution,0
1/1/2021,Pahang,Jerantut,special_medical_institution,0
1/1/2022,Pahang,Jerantut,special_medical_institution,0
1/1/2015,Pahang,Kuantan,all,793
1/1/2016,Pahang,Kuantan,all,851
1/1/2017,Pahang,Kuantan,all,930
1/1/2018,Pahang,Kuantan,all,1181
1/1/2019,Pahang,Kuantan,all,1116
1/1/2020,Pahang,Kuantan,all,1181
1/1/2021,Pahang,Kuantan,all,1146
1/1/2022,Pahang,Kuantan,all,1176
1/1/2015,Pahang,Kuantan,hospital_moh,793
1/1/2016,Pahang,Kuantan,hospital_moh,851
1/1/2017,Pahang,Kuantan,hospital_moh,851
1/1/2018,Pahang,Kuantan,hospital_moh,851
1/1/2019,Pahang,Kuantan,hospital_moh,851
1/1/2020,Pahang,Kuantan,hospital_moh,851
1/1/2021,Pahang,Kuantan,hospital_moh,851
1/1/2022,Pahang,Kuantan,hospital_moh,851
1/1/2015,Pahang,Kuantan,hospital_non_moh,0
1/1/2016,Pahang,Kuantan,hospital_non_moh,0
1/1/2017,Pahang,Kuantan,hospital_non_moh,79
1/1/2018,Pahang,Kuantan,hospital_non_moh,330
1/1/2019,Pahang,Kuantan,hospital_non_moh,265
1/1/2020,Pahang,Kuantan,hospital_non_moh,330
1/1/2021,Pahang,Kuantan,hospital_non_moh,295
1/1/2022,Pahang,Kuantan,hospital_non_moh,325
1/1/2015,Pahang,Kuantan,special_medical_institution,0
1/1/2016,Pahang,Kuantan,special_medical_institution,0
1/1/2017,Pahang,Kuantan,special_medical_institution,0
1/1/2018,Pahang,Kuantan,special_medical_institution,0
1/1/2019,Pahang,Kuantan,special_medical_institution,0
1/1/2020,Pahang,Kuantan,special_medical_institution,0
1/1/2021,Pahang,Kuantan,special_medical_institution,0
1/1/2022,Pahang,Kuantan,special_medical_institution,0
1/1/2015,Pahang,Lipis,all,168
1/1/2016,Pahang,Lipis,all,168
1/1/2017,Pahang,Lipis,all,168
1/1/2018,Pahang,Lipis,all,168
1/1/2019,Pahang,Lipis,all,168
1/1/2020,Pahang,Lipis,all,168
1/1/2021,Pahang,Lipis,all,168
1/1/2022,Pahang,Lipis,all,168
1/1/2015,Pahang,Lipis,hospital_moh,168
1/1/2016,Pahang,Lipis,hospital_moh,168
1/1/2017,Pahang,Lipis,hospital_moh,168
1/1/2018,Pahang,Lipis,hospital_moh,168
1/1/2019,Pahang,Lipis,hospital_moh,168
1/1/2020,Pahang,Lipis,hospital_moh,168
1/1/2021,Pahang,Lipis,hospital_moh,168
1/1/2022,Pahang,Lipis,hospital_moh,168
1/1/2015,Pahang,Lipis,hospital_non_moh,0
1/1/2016,Pahang,Lipis,hospital_non_moh,0
1/1/2017,Pahang,Lipis,hospital_non_moh,0
1/1/2018,Pahang,Lipis,hospital_non_moh,0
1/1/2019,Pahang,Lipis,hospital_non_moh,0
1/1/2020,Pahang,Lipis,hospital_non_moh,0
1/1/2021,Pahang,Lipis,hospital_non_moh,0
1/1/2022,Pahang,Lipis,hospital_non_moh,0
1/1/2015,Pahang,Lipis,special_medical_institution,0
1/1/2016,Pahang,Lipis,special_medical_institution,0
1/1/2017,Pahang,Lipis,special_medical_institution,0
1/1/2018,Pahang,Lipis,special_medical_institution,0
1/1/2019,Pahang,Lipis,special_medical_institution,0
1/1/2020,Pahang,Lipis,special_medical_institution,0
1/1/2021,Pahang,Lipis,special_medical_institution,0
1/1/2022,Pahang,Lipis,special_medical_institution,0
1/1/2015,Pahang,Maran,all,70
1/1/2016,Pahang,Maran,all,70
1/1/2017,Pahang,Maran,all,70
1/1/2018,Pahang,Maran,all,70
1/1/2019,Pahang,Maran,all,70
1/1/2020,Pahang,Maran,all,70
1/1/2021,Pahang,Maran,all,70
1/1/2022,Pahang,Maran,all,70
1/1/2015,Pahang,Maran,hospital_moh,70
1/1/2016,Pahang,Maran,hospital_moh,70
1/1/2017,Pahang,Maran,hospital_moh,70
1/1/2018,Pahang,Maran,hospital_moh,70
1/1/2019,Pahang,Maran,hospital_moh,70
1/1/2020,Pahang,Maran,hospital_moh,70
1/1/2021,Pahang,Maran,hospital_moh,70
1/1/2022,Pahang,Maran,hospital_moh,70
1/1/2015,Pahang,Maran,hospital_non_moh,0
1/1/2016,Pahang,Maran,hospital_non_moh,0
1/1/2017,Pahang,Maran,hospital_non_moh,0
1/1/2018,Pahang,Maran,hospital_non_moh,0
1/1/2019,Pahang,Maran,hospital_non_moh,0
1/1/2020,Pahang,Maran,hospital_non_moh,0
1/1/2021,Pahang,Maran,hospital_non_moh,0
1/1/2022,Pahang,Maran,hospital_non_moh,0
1/1/2015,Pahang,Maran,special_medical_institution,0
1/1/2016,Pahang,Maran,special_medical_institution,0
1/1/2017,Pahang,Maran,special_medical_institution,0
1/1/2018,Pahang,Maran,special_medical_institution,0
1/1/2019,Pahang,Maran,special_medical_institution,0
1/1/2020,Pahang,Maran,special_medical_institution,0
1/1/2021,Pahang,Maran,special_medical_institution,0
1/1/2022,Pahang,Maran,special_medical_institution,0
1/1/2015,Pahang,Pekan,all,110
1/1/2016,Pahang,Pekan,all,110
1/1/2017,Pahang,Pekan,all,106
1/1/2018,Pahang,Pekan,all,110
1/1/2019,Pahang,Pekan,all,110
1/1/2020,Pahang,Pekan,all,110
1/1/2021,Pahang,Pekan,all,110
1/1/2022,Pahang,Pekan,all,110
1/1/2015,Pahang,Pekan,hospital_moh,110
1/1/2016,Pahang,Pekan,hospital_moh,110
1/1/2017,Pahang,Pekan,hospital_moh,106
1/1/2018,Pahang,Pekan,hospital_moh,110
1/1/2019,Pahang,Pekan,hospital_moh,110
1/1/2020,Pahang,Pekan,hospital_moh,110
1/1/2021,Pahang,Pekan,hospital_moh,110
1/1/2022,Pahang,Pekan,hospital_moh,110
1/1/2015,Pahang,Pekan,hospital_non_moh,0
1/1/2016,Pahang,Pekan,hospital_non_moh,0
1/1/2017,Pahang,Pekan,hospital_non_moh,0
1/1/2018,Pahang,Pekan,hospital_non_moh,0
1/1/2019,Pahang,Pekan,hospital_non_moh,0
1/1/2020,Pahang,Pekan,hospital_non_moh,0
1/1/2021,Pahang,Pekan,hospital_non_moh,0
1/1/2022,Pahang,Pekan,hospital_non_moh,0
1/1/2015,Pahang,Pekan,special_medical_institution,0
1/1/2016,Pahang,Pekan,special_medical_institution,0
1/1/2017,Pahang,Pekan,special_medical_institution,0
1/1/2018,Pahang,Pekan,special_medical_institution,0
1/1/2019,Pahang,Pekan,special_medical_institution,0
1/1/2020,Pahang,Pekan,special_medical_institution,0
1/1/2021,Pahang,Pekan,special_medical_institution,0
1/1/2022,Pahang,Pekan,special_medical_institution,0
1/1/2015,Pahang,Raub,all,89
1/1/2016,Pahang,Raub,all,89
1/1/2017,Pahang,Raub,all,89
1/1/2018,Pahang,Raub,all,89
1/1/2019,Pahang,Raub,all,89
1/1/2020,Pahang,Raub,all,89
1/1/2021,Pahang,Raub,all,89
1/1/2022,Pahang,Raub,all,89
1/1/2015,Pahang,Raub,hospital_moh,89
1/1/2016,Pahang,Raub,hospital_moh,89
1/1/2017,Pahang,Raub,hospital_moh,89
1/1/2018,Pahang,Raub,hospital_moh,89
1/1/2019,Pahang,Raub,hospital_moh,89
1/1/2020,Pahang,Raub,hospital_moh,89
1/1/2021,Pahang,Raub,hospital_moh,89
1/1/2022,Pahang,Raub,hospital_moh,89
1/1/2015,Pahang,Raub,hospital_non_moh,0
1/1/2016,Pahang,Raub,hospital_non_moh,0
1/1/2017,Pahang,Raub,hospital_non_moh,0
1/1/2018,Pahang,Raub,hospital_non_moh,0
1/1/2019,Pahang,Raub,hospital_non_moh,0
1/1/2020,Pahang,Raub,hospital_non_moh,0
1/1/2021,Pahang,Raub,hospital_non_moh,0
1/1/2022,Pahang,Raub,hospital_non_moh,0
1/1/2015,Pahang,Raub,special_medical_institution,0
1/1/2016,Pahang,Raub,special_medical_institution,0
1/1/2017,Pahang,Raub,special_medical_institution,0
1/1/2018,Pahang,Raub,special_medical_institution,0
1/1/2019,Pahang,Raub,special_medical_institution,0
1/1/2020,Pahang,Raub,special_medical_institution,0
1/1/2021,Pahang,Raub,special_medical_institution,0
1/1/2022,Pahang,Raub,special_medical_institution,0
1/1/2015,Pahang,Rompin,all,109
1/1/2016,Pahang,Rompin,all,109
1/1/2017,Pahang,Rompin,all,109
1/1/2018,Pahang,Rompin,all,109
1/1/2019,Pahang,Rompin,all,109
1/1/2020,Pahang,Rompin,all,109
1/1/2021,Pahang,Rompin,all,109
1/1/2022,Pahang,Rompin,all,109
1/1/2015,Pahang,Rompin,hospital_moh,109
1/1/2016,Pahang,Rompin,hospital_moh,109
1/1/2017,Pahang,Rompin,hospital_moh,109
1/1/2018,Pahang,Rompin,hospital_moh,109
1/1/2019,Pahang,Rompin,hospital_moh,109
1/1/2020,Pahang,Rompin,hospital_moh,109
1/1/2021,Pahang,Rompin,hospital_moh,109
1/1/2022,Pahang,Rompin,hospital_moh,109
1/1/2015,Pahang,Rompin,hospital_non_moh,0
1/1/2016,Pahang,Rompin,hospital_non_moh,0
1/1/2017,Pahang,Rompin,hospital_non_moh,0
1/1/2018,Pahang,Rompin,hospital_non_moh,0
1/1/2019,Pahang,Rompin,hospital_non_moh,0
1/1/2020,Pahang,Rompin,hospital_non_moh,0
1/1/2021,Pahang,Rompin,hospital_non_moh,0
1/1/2022,Pahang,Rompin,hospital_non_moh,0
1/1/2015,Pahang,Rompin,special_medical_institution,0
1/1/2016,Pahang,Rompin,special_medical_institution,0
1/1/2017,Pahang,Rompin,special_medical_institution,0
1/1/2018,Pahang,Rompin,special_medical_institution,0
1/1/2019,Pahang,Rompin,special_medical_institution,0
1/1/2020,Pahang,Rompin,special_medical_institution,0
1/1/2021,Pahang,Rompin,special_medical_institution,0
1/1/2022,Pahang,Rompin,special_medical_institution,0
1/1/2015,Pahang,Temerloh,all,550
1/1/2016,Pahang,Temerloh,all,650
1/1/2017,Pahang,Temerloh,all,650
1/1/2018,Pahang,Temerloh,all,650
1/1/2019,Pahang,Temerloh,all,650
1/1/2020,Pahang,Temerloh,all,650
1/1/2021,Pahang,Temerloh,all,650
1/1/2022,Pahang,Temerloh,all,650
1/1/2015,Pahang,Temerloh,hospital_moh,550
1/1/2016,Pahang,Temerloh,hospital_moh,650
1/1/2017,Pahang,Temerloh,hospital_moh,650
1/1/2018,Pahang,Temerloh,hospital_moh,650
1/1/2019,Pahang,Temerloh,hospital_moh,650
1/1/2020,Pahang,Temerloh,hospital_moh,650
1/1/2021,Pahang,Temerloh,hospital_moh,650
1/1/2022,Pahang,Temerloh,hospital_moh,650
1/1/2015,Pahang,Temerloh,hospital_non_moh,0
1/1/2016,Pahang,Temerloh,hospital_non_moh,0
1/1/2017,Pahang,Temerloh,hospital_non_moh,0
1/1/2018,Pahang,Temerloh,hospital_non_moh,0
1/1/2019,Pahang,Temerloh,hospital_non_moh,0
1/1/2020,Pahang,Temerloh,hospital_non_moh,0
1/1/2021,Pahang,Temerloh,hospital_non_moh,0
1/1/2022,Pahang,Temerloh,hospital_non_moh,0
1/1/2015,Pahang,Temerloh,special_medical_institution,0
1/1/2016,Pahang,Temerloh,special_medical_institution,0
1/1/2017,Pahang,Temerloh,special_medical_institution,0
1/1/2018,Pahang,Temerloh,special_medical_institution,0
1/1/2019,Pahang,Temerloh,special_medical_institution,0
1/1/2020,Pahang,Temerloh,special_medical_institution,0
1/1/2021,Pahang,Temerloh,special_medical_institution,0
1/1/2022,Pahang,Temerloh,special_medical_institution,0
1/1/2015,Perak,All Districts,all,5762
1/1/2016,Perak,All Districts,all,5542
1/1/2017,Perak,All Districts,all,5542
1/1/2018,Perak,All Districts,all,5542
1/1/2019,Perak,All Districts,all,5542
1/1/2020,Perak,All Districts,all,5542
1/1/2021,Perak,All Districts,all,5924
1/1/2022,Perak,All Districts,all,5887
1/1/2015,Perak,All Districts,hospital_moh,3615
1/1/2016,Perak,All Districts,hospital_moh,3595
1/1/2017,Perak,All Districts,hospital_moh,3595
1/1/2018,Perak,All Districts,hospital_moh,3595
1/1/2019,Perak,All Districts,hospital_moh,3595
1/1/2020,Perak,All Districts,hospital_moh,3595
1/1/2021,Perak,All Districts,hospital_moh,3977
1/1/2022,Perak,All Districts,hospital_moh,3977
1/1/2015,Perak,All Districts,hospital_non_moh,147
1/1/2016,Perak,All Districts,hospital_non_moh,147
1/1/2017,Perak,All Districts,hospital_non_moh,147
1/1/2018,Perak,All Districts,hospital_non_moh,147
1/1/2019,Perak,All Districts,hospital_non_moh,147
1/1/2020,Perak,All Districts,hospital_non_moh,147
1/1/2021,Perak,All Districts,hospital_non_moh,147
1/1/2022,Perak,All Districts,hospital_non_moh,110
1/1/2015,Perak,All Districts,special_medical_institution,2000
1/1/2016,Perak,All Districts,special_medical_institution,1800
1/1/2017,Perak,All Districts,special_medical_institution,1800
1/1/2018,Perak,All Districts,special_medical_institution,1800
1/1/2019,Perak,All Districts,special_medical_institution,1800
1/1/2020,Perak,All Districts,special_medical_institution,1800
1/1/2021,Perak,All Districts,special_medical_institution,1800
1/1/2022,Perak,All Districts,special_medical_institution,1800
1/1/2015,Perak,Batang Padang (Tapah),all,350
1/1/2016,Perak,Batang Padang (Tapah),all,350
1/1/2017,Perak,Batang Padang (Tapah),all,350
1/1/2018,Perak,Batang Padang (Tapah),all,350
1/1/2019,Perak,Batang Padang (Tapah),all,350
1/1/2020,Perak,Batang Padang (Tapah),all,350
1/1/2021,Perak,Batang Padang (Tapah),all,350
1/1/2022,Perak,Batang Padang (Tapah),all,350
1/1/2015,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2016,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2017,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2018,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2019,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2020,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2021,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2022,Perak,Batang Padang (Tapah),hospital_moh,350
1/1/2015,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2016,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2017,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2018,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2019,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2020,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2021,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2022,Perak,Batang Padang (Tapah),hospital_non_moh,0
1/1/2015,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2016,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2017,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2018,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2019,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2020,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2021,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2022,Perak,Batang Padang (Tapah),special_medical_institution,0
1/1/2015,Perak,Hilir Perak,all,548
1/1/2016,Perak,Hilir Perak,all,548
1/1/2017,Perak,Hilir Perak,all,548
1/1/2018,Perak,Hilir Perak,all,548
1/1/2019,Perak,Hilir Perak,all,548
1/1/2020,Perak,Hilir Perak,all,548
1/1/2021,Perak,Hilir Perak,all,548
1/1/2022,Perak,Hilir Perak,all,548
1/1/2015,Perak,Hilir Perak,hospital_moh,548
1/1/2016,Perak,Hilir Perak,hospital_moh,548
1/1/2017,Perak,Hilir Perak,hospital_moh,548
1/1/2018,Perak,Hilir Perak,hospital_moh,548
1/1/2019,Perak,Hilir Perak,hospital_moh,548
1/1/2020,Perak,Hilir Perak,hospital_moh,548
1/1/2021,Perak,Hilir Perak,hospital_moh,548
1/1/2022,Perak,Hilir Perak,hospital_moh,548
1/1/2015,Perak,Hilir Perak,hospital_non_moh,0
1/1/2016,Perak,Hilir Perak,hospital_non_moh,0
1/1/2017,Perak,Hilir Perak,hospital_non_moh,0
1/1/2018,Perak,Hilir Perak,hospital_non_moh,0
1/1/2019,Perak,Hilir Perak,hospital_non_moh,0
1/1/2020,Perak,Hilir Perak,hospital_non_moh,0
1/1/2021,Perak,Hilir Perak,hospital_non_moh,0
1/1/2022,Perak,Hilir Perak,hospital_non_moh,0
1/1/2015,Perak,Hilir Perak,special_medical_institution,0
1/1/2016,Perak,Hilir Perak,special_medical_institution,0
1/1/2017,Perak,Hilir Perak,special_medical_institution,0
1/1/2018,Perak,Hilir Perak,special_medical_institution,0
1/1/2019,Perak,Hilir Perak,special_medical_institution,0
1/1/2020,Perak,Hilir Perak,special_medical_institution,0
1/1/2021,Perak,Hilir Perak,special_medical_institution,0
1/1/2022,Perak,Hilir Perak,special_medical_institution,0
1/1/2015,Perak,Hulu Perak,all,75
1/1/2016,Perak,Hulu Perak,all,75
1/1/2017,Perak,Hulu Perak,all,75
1/1/2018,Perak,Hulu Perak,all,75
1/1/2019,Perak,Hulu Perak,all,75
1/1/2020,Perak,Hulu Perak,all,75
1/1/2021,Perak,Hulu Perak,all,75
1/1/2022,Perak,Hulu Perak,all,75
1/1/2015,Perak,Hulu Perak,hospital_moh,75
1/1/2016,Perak,Hulu Perak,hospital_moh,75
1/1/2017,Perak,Hulu Perak,hospital_moh,75
1/1/2018,Perak,Hulu Perak,hospital_moh,75
1/1/2019,Perak,Hulu Perak,hospital_moh,75
1/1/2020,Perak,Hulu Perak,hospital_moh,75
1/1/2021,Perak,Hulu Perak,hospital_moh,75
1/1/2022,Perak,Hulu Perak,hospital_moh,75
1/1/2015,Perak,Hulu Perak,hospital_non_moh,0
1/1/2016,Perak,Hulu Perak,hospital_non_moh,0
1/1/2017,Perak,Hulu Perak,hospital_non_moh,0
1/1/2018,Perak,Hulu Perak,hospital_non_moh,0
1/1/2019,Perak,Hulu Perak,hospital_non_moh,0
1/1/2020,Perak,Hulu Perak,hospital_non_moh,0
1/1/2021,Perak,Hulu Perak,hospital_non_moh,0
1/1/2022,Perak,Hulu Perak,hospital_non_moh,0
1/1/2015,Perak,Hulu Perak,special_medical_institution,0
1/1/2016,Perak,Hulu Perak,special_medical_institution,0
1/1/2017,Perak,Hulu Perak,special_medical_institution,0
1/1/2018,Perak,Hulu Perak,special_medical_institution,0
1/1/2019,Perak,Hulu Perak,special_medical_institution,0
1/1/2020,Perak,Hulu Perak,special_medical_institution,0
1/1/2021,Perak,Hulu Perak,special_medical_institution,0
1/1/2022,Perak,Hulu Perak,special_medical_institution,0
1/1/2015,Perak,Kampar,all,90
1/1/2016,Perak,Kampar,all,90
1/1/2017,Perak,Kampar,all,90
1/1/2018,Perak,Kampar,all,90
1/1/2019,Perak,Kampar,all,90
1/1/2020,Perak,Kampar,all,90
1/1/2021,Perak,Kampar,all,68
1/1/2022,Perak,Kampar,all,68
1/1/2015,Perak,Kampar,hospital_moh,90
1/1/2016,Perak,Kampar,hospital_moh,90
1/1/2017,Perak,Kampar,hospital_moh,90
1/1/2018,Perak,Kampar,hospital_moh,90
1/1/2019,Perak,Kampar,hospital_moh,90
1/1/2020,Perak,Kampar,hospital_moh,90
1/1/2021,Perak,Kampar,hospital_moh,68
1/1/2022,Perak,Kampar,hospital_moh,68
1/1/2015,Perak,Kampar,hospital_non_moh,0
1/1/2016,Perak,Kampar,hospital_non_moh,0
1/1/2017,Perak,Kampar,hospital_non_moh,0
1/1/2018,Perak,Kampar,hospital_non_moh,0
1/1/2019,Perak,Kampar,hospital_non_moh,0
1/1/2020,Perak,Kampar,hospital_non_moh,0
1/1/2021,Perak,Kampar,hospital_non_moh,0
1/1/2022,Perak,Kampar,hospital_non_moh,0
1/1/2015,Perak,Kampar,special_medical_institution,0
1/1/2016,Perak,Kampar,special_medical_institution,0
1/1/2017,Perak,Kampar,special_medical_institution,0
1/1/2018,Perak,Kampar,special_medical_institution,0
1/1/2019,Perak,Kampar,special_medical_institution,0
1/1/2020,Perak,Kampar,special_medical_institution,0
1/1/2021,Perak,Kampar,special_medical_institution,0
1/1/2022,Perak,Kampar,special_medical_institution,0
1/1/2015,Perak,Kerian,all,120
1/1/2016,Perak,Kerian,all,100
1/1/2017,Perak,Kerian,all,100
1/1/2018,Perak,Kerian,all,100
1/1/2019,Perak,Kerian,all,100
1/1/2020,Perak,Kerian,all,100
1/1/2021,Perak,Kerian,all,100
1/1/2022,Perak,Kerian,all,100
1/1/2015,Perak,Kerian,hospital_moh,120
1/1/2016,Perak,Kerian,hospital_moh,100
1/1/2017,Perak,Kerian,hospital_moh,100
1/1/2018,Perak,Kerian,hospital_moh,100
1/1/2019,Perak,Kerian,hospital_moh,100
1/1/2020,Perak,Kerian,hospital_moh,100
1/1/2021,Perak,Kerian,hospital_moh,100
1/1/2022,Perak,Kerian,hospital_moh,100
1/1/2015,Perak,Kerian,hospital_non_moh,0
1/1/2016,Perak,Kerian,hospital_non_moh,0
1/1/2017,Perak,Kerian,hospital_non_moh,0
1/1/2018,Perak,Kerian,hospital_non_moh,0
1/1/2019,Perak,Kerian,hospital_non_moh,0
1/1/2020,Perak,Kerian,hospital_non_moh,0
1/1/2021,Perak,Kerian,hospital_non_moh,0
1/1/2022,Perak,Kerian,hospital_non_moh,0
1/1/2015,Perak,Kerian,special_medical_institution,0
1/1/2016,Perak,Kerian,special_medical_institution,0
1/1/2017,Perak,Kerian,special_medical_institution,0
1/1/2018,Perak,Kerian,special_medical_institution,0
1/1/2019,Perak,Kerian,special_medical_institution,0
1/1/2020,Perak,Kerian,special_medical_institution,0
1/1/2021,Perak,Kerian,special_medical_institution,0
1/1/2022,Perak,Kerian,special_medical_institution,0
1/1/2015,Perak,Kinta (Ipoh),all,3150
1/1/2016,Perak,Kinta (Ipoh),all,2950
1/1/2017,Perak,Kinta (Ipoh),all,2950
1/1/2018,Perak,Kinta (Ipoh),all,2950
1/1/2019,Perak,Kinta (Ipoh),all,2950
1/1/2020,Perak,Kinta (Ipoh),all,2950
1/1/2021,Perak,Kinta (Ipoh),all,3354
1/1/2022,Perak,Kinta (Ipoh),all,3354
1/1/2015,Perak,Kinta (Ipoh),hospital_moh,1150
1/1/2016,Perak,Kinta (Ipoh),hospital_moh,1150
1/1/2017,Perak,Kinta (Ipoh),hospital_moh,1150
1/1/2018,Perak,Kinta (Ipoh),hospital_moh,1150
1/1/2019,Perak,Kinta (Ipoh),hospital_moh,1150
1/1/2020,Perak,Kinta (Ipoh),hospital_moh,1150
1/1/2021,Perak,Kinta (Ipoh),hospital_moh,1554
1/1/2022,Perak,Kinta (Ipoh),hospital_moh,1554
1/1/2015,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2016,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2017,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2018,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2019,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2020,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2021,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2022,Perak,Kinta (Ipoh),hospital_non_moh,0
1/1/2015,Perak,Kinta (Ipoh),special_medical_institution,2000
1/1/2016,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2017,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2018,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2019,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2020,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2021,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2022,Perak,Kinta (Ipoh),special_medical_institution,1800
1/1/2015,Perak,Kuala Kangsar,all,229
1/1/2016,Perak,Kuala Kangsar,all,229
1/1/2017,Perak,Kuala Kangsar,all,229
1/1/2018,Perak,Kuala Kangsar,all,229
1/1/2019,Perak,Kuala Kangsar,all,229
1/1/2020,Perak,Kuala Kangsar,all,229
1/1/2021,Perak,Kuala Kangsar,all,229
1/1/2022,Perak,Kuala Kangsar,all,229
1/1/2015,Perak,Kuala Kangsar,hospital_moh,229
1/1/2016,Perak,Kuala Kangsar,hospital_moh,229
1/1/2017,Perak,Kuala Kangsar,hospital_moh,229
